TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532143603
Test ID:,001
Test Abbreviation:,TEST 1 LONCO_001
Start Date:,19-08-2024
Start Time:,20:04:24
Duration (dd:hh:mm:ss):,0:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,62
Notes:,

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,-0.007
,Minimum:,-0.008
,Time of Minimum:,20:05:01
,Date of Minimum:,19-08-2024
,Maximum:,-0.001
,Time of Maximum:,20:04:25
,Date of Maximum:,19-08-2024

Calibration,Sensor:,AEROSOL
,Cal. date,03-09-2014

Date,Time,AEROSOL
19-08-2024,20:23:22,0.008
19-08-2024,20:23:23,0.008
19-08-2024,20:23:24,0.008
19-08-2024,20:23:25,0.008
19-08-2024,20:23:26,0.008
19-08-2024,20:23:27,0.009
19-08-2024,20:23:28,0.009
19-08-2024,20:23:29,0.009
19-08-2024,20:23:30,0.010
19-08-2024,20:23:31,0.009
19-08-2024,20:23:32,0.009
19-08-2024,20:23:33,0.009
19-08-2024,20:23:34,0.009
19-08-2024,20:23:35,0.008
19-08-2024,20:23:36,0.009
19-08-2024,20:23:37,0.008
19-08-2024,20:23:38,0.008
19-08-2024,20:23:39,0.009
19-08-2024,20:23:40,0.009
19-08-2024,20:23:41,0.008
19-08-2024,20:23:42,0.008
19-08-2024,20:23:43,0.008
19-08-2024,20:23:44,0.009
19-08-2024,20:23:45,0.009
19-08-2024,20:23:46,0.009
19-08-2024,20:23:47,0.010
19-08-2024,20:23:48,0.011
19-08-2024,20:23:49,0.010
19-08-2024,20:23:50,0.009
19-08-2024,20:23:51,0.010
19-08-2024,20:23:52,0.011
19-08-2024,20:23:53,0.011
19-08-2024,20:23:54,0.011
19-08-2024,20:23:55,0.011
19-08-2024,20:23:56,0.011
19-08-2024,20:23:57,0.010
19-08-2024,20:23:58,0.010
19-08-2024,20:23:59,0.010
19-08-2024,20:24:00,0.011
19-08-2024,20:24:01,0.010
19-08-2024,20:24:02,0.011
19-08-2024,20:24:03,0.011
19-08-2024,20:24:04,0.012
19-08-2024,20:24:05,0.012
19-08-2024,20:24:06,0.011
19-08-2024,20:24:07,0.012
19-08-2024,20:24:08,0.012
19-08-2024,20:24:09,0.012
19-08-2024,20:24:10,0.011
19-08-2024,20:24:11,0.011
19-08-2024,20:24:12,0.011
19-08-2024,20:24:13,0.012
19-08-2024,20:24:14,0.012
19-08-2024,20:24:15,0.011
19-08-2024,20:24:16,0.012
19-08-2024,20:24:17,0.013
19-08-2024,20:24:18,0.012
19-08-2024,20:24:19,0.012
19-08-2024,20:24:20,0.012
19-08-2024,20:24:21,0.012
19-08-2024,20:24:22,0.011
19-08-2024,20:24:23,0.012
19-08-2024,20:24:24,0.011
19-08-2024,20:24:25,0.011
19-08-2024,20:24:26,0.012
19-08-2024,20:24:27,0.012
19-08-2024,20:24:28,0.012
19-08-2024,20:24:29,0.012
19-08-2024,20:24:30,0.011
19-08-2024,20:24:31,0.009
19-08-2024,20:24:32,0.010
19-08-2024,20:24:33,0.010
19-08-2024,20:24:34,0.009
19-08-2024,20:24:35,0.009
19-08-2024,20:24:36,0.009
19-08-2024,20:24:37,0.010
19-08-2024,20:24:38,0.011
19-08-2024,20:24:39,0.011
19-08-2024,20:24:40,0.011
19-08-2024,20:24:41,0.011
19-08-2024,20:24:42,0.011
19-08-2024,20:24:43,0.010
19-08-2024,20:24:44,0.010
19-08-2024,20:24:45,0.009
19-08-2024,20:24:46,0.009
19-08-2024,20:24:47,0.009
19-08-2024,20:24:48,0.009
19-08-2024,20:24:49,0.010
19-08-2024,20:24:50,0.009
19-08-2024,20:24:51,0.009
19-08-2024,20:24:52,0.009
19-08-2024,20:24:53,0.009
19-08-2024,20:24:54,0.009
19-08-2024,20:24:55,0.008
19-08-2024,20:24:56,0.008
19-08-2024,20:24:57,0.008
19-08-2024,20:24:58,0.009
19-08-2024,20:24:59,0.008
19-08-2024,20:25:00,0.009
19-08-2024,20:25:01,0.009
19-08-2024,20:25:02,0.009
19-08-2024,20:25:03,0.009
19-08-2024,20:25:04,0.010
19-08-2024,20:25:05,0.010
19-08-2024,20:25:06,0.009
19-08-2024,20:25:07,0.009
19-08-2024,20:25:08,0.010
19-08-2024,20:25:09,0.010
19-08-2024,20:25:10,0.010
19-08-2024,20:25:11,0.010
19-08-2024,20:25:12,0.010
19-08-2024,20:25:13,0.011
19-08-2024,20:25:14,0.010
